"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2011-03-13 14:50","인천","항계내","기관고장","운항부주의","양호","1","1","0","0","0","인천시 옹진군 영흥도 석섬 앞 0.5마일 해상","37|14|0","126|26|0","어선","2.15",,,,
"2011-03-13 11:03","통영","영해","기관고장","정비불량","양호","1","20","0","0","0","매물도 등대섬 등대앞 해상","34|37|5","128|32|50","낚시어선","9.77",,,,
"2011-03-12 12:15","인천","영해","기관고장","정비불량","양호","1","1","0","0","0","옹진군 북도면 소재 아염 0.8마일해상","37|22|00","126|32|00","어선","2.6",,,,
"2011-03-12 11:47","울산","영해","기타","운항부주의","양호","2","10","0","0","0","대변 남동방 4.8마일","35|12|00","129|19|70","어선","29","어선","24",,
"2011-03-12 11:40","울산","영해","충돌","운항부주의","양호","2","3","0","0","0","울주군 서행면 진하리 진하항 북동방 2마일","35|23|31","129|21|51","어선","3.75","어선","1.47",,
"2011-03-12 10:20","통영","항계내","화재","기타","양호","1","2","0","0","0","경남 창원시 진해구 속천 선착장 인근","35|08|05","128|40|23","어선","2.04",,,,
"2011-03-12 07:25","동해","영해","침수","기타","양호","1","2","0","0","0","임원 동방 2.5마일","37|14|00","129|36|00","어선","5.03",,,,
"2011-03-12 04:28","부산","항계내","좌초","기타","양호","1","22","0","0","0","조도~한국해양대학 앞 해상(M-9묘지)","35|04|78","129|05|40","화물선","19061",,,,
"2011-03-11 15:20","목포","영해","기관고장","정비불량","양호","2","3","0","0","0","전남 신안군 안좌면 불무기도 남방 1마일","34|44|83","126|13|70","기타","17","기타","7",,
"2011-03-11 08:46","포항","항계내","기타","기타","양호","1","0","0","0","1","대보 동방 1.7마일","36|05|00","129|35|00","어선","2.59",,,,
"2011-03-11 08:45","서귀포","공해","충돌","운항부주의","양호","1","10","0","0","0","서귀포 남방 290마일","28|56|00","125|35|00","어선","29",,,,
"2011-03-11 03:30","포항","영해","충돌","운항부주의","양호","1","2","0","0","0","양포 동방 2.5마일해상","35|52|00","129|31|00","어선","4.99",,,,
"2011-03-10 16:00","서귀포","영해-EEZ","기관고장","정비불량","황천5급","1","10","0","0","0","서귀포 마라도 남서 55마일","32|26|00","125|33|00","어선","39",,,,
"2011-03-10 07:24","서귀포","영해","충돌","운항부주의","황천5급","1","6","0","0","0","제주시 우도남동 11","33|27|00","127|10|00","어선","9.16",,,,
"2011-03-10 07:00","부산","영해","기관고장","기타","양호","1","3","0","0","0","가덕도 동두말 인근 해역","35|59|00","128|47|00","어선","69",,,,
"2011-03-10 06:55","부산","항계내","기타","기타","양호","1","0","0","0","0","부산시 서구 남부민동소재 금양제빙 2공장 앞 해상","35|05|43","129|01|30","기타","5.65",,,,
"2011-03-10 05:20","포항","항계내","화재","기타","양호","3","0","0","0","0","대진항","36|33|00","129|35|00","어선","5.76","어선","7.93","어선","3.84"
"2011-03-09 17:40","포항","영해","기타","정비불량","양호","1","15","0","0","0","경북 울진군 후포면 북동방 5.8마일 해상","36|42|00","129|33|00","화물선","4400",,,,
"2011-03-09 17:35","통영","영해","기관고장","정비불량","양호","1","1","0","0","0","사량도 하도 동방등대 앞 해상","34|50|28","128|12|47","어선","3.05",,,,
"2011-03-09 05:08","동해","영해-EEZ","기타","기타","양호","1","12","0","0","0","삼척 동방 27마일","37|25|00","129|46|00","어선","65",,,,
"2011-03-08 21:44","목포","영해","좌초","기타","양호","1","7","0","0","0","전남 진도군 내병도 북방 끝단 암초","34|22|71","125|58|14","화물선","895",,,,
"2011-03-08 15:25","포항","항계내","화재","기타","양호","1","1","0","0","0","경북 경주시 감포읍 북방파제 앞 해상","35|38|00","129|30|00","어선","7.93",,,,
"2011-03-08 14:00","인천","영해","화재","재질불량","양호","1","4","2","0","0","백령도 근해상(하늬해안)","37|58|07","124|44|50","어선","10",,,,
"2011-03-08 13:35","통영","항계내","기타","기타","양호","1","1","0","0","0","남해군 설천면 왕지리 석도 동방 500앞 해상","34|56|39","127|55|42","어선","1.13",,,,
"2011-03-08 10:54","목포","영해","기관고장","정비불량","양호","1","1","0","0","0","전남 신안군 흑산면 가거도 동방 5.5마일","34|05|00","125|13|00","낚시어선","9.77",,,,
"2011-03-08 10:30","통영","항계내","기타","관리소홀","양호","1","0","0","0","0","통영시 정량동 동호상가 앞","34|50|36","128|26|00","어선","0.96",,,,
"2011-03-08 08:00","서귀포","공해","기관고장","정비불량","양호","1","9","0","0","0","서귀포 남방 290마일 해상","28|27|00","125|24|00","어선","29",,,,
"2011-03-08 00:30","포항","영해-EEZ","화재","기타","황천4급","1","9","0","0","0","독도 남동방 130마일","37|02|00","134|40|00","어선","89",,,,
"2011-03-06 16:00","인천","영해","추진기장애","운항부주의","풍랑주의보","1","3","0","0","0","선미도 북서방 5마일","37|19|00","125|59|00","어선","9.77",,,,
"2011-03-06 11:14","속초","영해","기관고장","정비불량","양호","1","1","0","0","0","동명항 동방 1.5M","38|12|39","128|37|59","어선","2.17",,,,
"2011-03-05 15:40","군산","항계내","침수","정비불량","양호","1","1","0","0","0","군산 내항 해선망 투묘지역","35|59|45","126|42|52","어선","1.98",,,,
"2011-03-05 14:00","통영","항계내","기관고장","정비불량","양호","1","1","0","0","0","창원시 진해구 남동방 약 1마일 해상","35|02|83","128|41|50","어선","3",,,,
"2011-03-05 13:55","여수","항계내","화재","화기취급부주의","양호","1","0","0","0","0","여수시 화정면 월호리 밀장포 항포구","34|34|40","127|43|11","기타","20",,,,
"2011-03-05 10:30","통영","항계내","기관고장","정비불량","양호","1","1","0","0","0","통영시 한산면 용호리 소재 용초도 남방 약 100m해상","34|43|00","128|29|00","어선","1.86",,,,
"2011-03-05 10:05","속초","영해","기관고장","정비불량","양호","1","1","0","0","0","수산동방 1M해상","38|4|42","128|41|59","어선","1.92",,,,
"2011-03-05 00:00","부산","영해","기관고장","기타","양호","1","1","0","0","0","청사포 남동방 1.7마일","35|07|67","129|11|90","어선","4.94",,,,
"2011-03-04 16:39","동해","영해-EEZ","기관고장","기타","양호","1","3","0","0","0","삼척시 근덕면 초곡리 동방 18마일","37|20|70","129|39|55","어선","5.75",,,,
"2011-03-02 06:15","통영","항계내","전복","운항부주의","양호","1","0","0","2","0","창원시 진해구 도투마리암 북방 0.9마일 해상","35|06|40","128|41|02","어선","5.89",,,,
"2011-03-02 05:04","동해","영해","기관고장","기타","양호","1","2","0","0","0","삼척 임원항 동방 5마일","37|12|00","126|26|00","어선","3.89",,,,
"2011-03-01 14:00","완도","영해","기관고장","연료고갈","황천5급","1","1","0","0","0","생일도~약산도 사이","33|21|32","126|57|36","어선","3",,,,
"2011-03-01 11:44","인천","영해","타기고장","재질불량","황천4급","1","3","0","0","0","선갑도 남서방 1마일","37|04|00","126|03|00","어선","9.44",,,,
"2011-02-28 16:05","목포","영해","기관고장","기타","양호","1","5","0","0","0","전남 신안군 흑산면 가거도 동방 2마일","34|03|00","125|12|00","어선","17",,,,
"2011-02-28 16:00","포항","EEZ 30마일 이내","추진기장애","운항부주의","풍랑주의보","1","10","0","0","0","경북 경주시 감포읍 동방 113마일","35|50|00","131|49|00","어선","79",,,,
"2011-02-28 07:30","속초","영해","좌초","관리소홀","풍랑주의보","1","0","0","0","0","낙산사 남방 30m 해상","38|7|31","128|38|00","어선","2.78",,,,
"2011-02-27 14:35","동해","영해","기관고장","기타","황천4급","1","8","0","0","0","삼척 덕산항 남동방 3마일","37|21|8","129|19|0","화물선","1334",,,,
"2011-02-26 14:24","군산","항계내","침수","운항부주의","양호","1","1","0","0","0","군산시 비응도동 풍력발전기 앞 해상","35|56|20","126|30|60","어선","1.45",,,,
"2011-02-26 09:05","부산","영해","기관고장","기타","양호","1","2","0","0","0","용호유선장 앞 미역양식장 부근 해상","35|05|00","129|07|00","어선","2.49",,,,
"2011-02-26 08:20","완도","영해","추진기장애","기타","황천5급","1","3","0","0","0","어룡도 서방 4.5M' 해상","32|16|53","126|23|91","어선","2.78",,,,
"2011-02-26 07:40","울산","영해-EEZ","충돌","운항부주의","황천5급","2","11","0","0","0","정자 남동방 24마일","35|25|8","129|54|89","어선","22","어선","9.77",,
"2011-02-26 00:10","속초","영해","표류","관리소홀","황천3급","1","0","0","0","0","주문진항 북방파제 인근","37|13|30","129|20|43","어선","2.14",,,,
"2011-02-25 06:30","속초","영해","충돌","운항부주의","황천3급","2","2","0","0","0","양양군 인구항 동방 100m 해상","37|58|10","128|45|58","어선","2.99","어선","1.99",,
"2011-02-25 05:00","군산","항계내","추진기장애","운항부주의","양호","1","2","0","0","0","군산시 옥도면 어청도 동방 10.5마일해상","36|06|96","126|12|50","낚시어선","9.77",,,,
"2011-02-24 12:07","통영","항계내","타기고장","정비불량","양호","1","44","0","0","0","통영시 한산면 소매물도 여객선 선착장 약 20미터","34|37|91","128|32|88","여객선","29",,,,
"2011-02-23 19:45","목포","EEZ 30마일 이내","기관고장","기타","양호","1","5","0","0","0","전남 신안군 흑산도 북방 20마일","35|01|00","125|23|00","어선","21",,,,
"2011-02-22 07:15","통영","영해","표류","운항부주의","양호","1","1","0","0","0","통영 각수서 인근 해상","34|44|00","128|27|00","어선","2.09",,,,
"2011-02-22 04:30","서귀포","공해","기관고장","정비불량","양호","1","9","0","0","0","서귀포 남방 234마일 해상","29|17|00","126|22|00","어선","29",,,,
"2011-02-21 10:50","부산","항계내","화재","기타","양호","1","10","0","0","0","감천항 아시아냉장 앞 부두","35|04|00","129|00|00","어선","393",,,,
"2011-02-21 07:35","포항","항계내","침수","정비불량","양호","1","0","0","0","0","구룡포 병포리항(구룡포 조선소 앞)","36|02|00","129|34|40","어선","3.5",,,,
"2011-02-20 17:50","울산","영해","표류","기타","양호","1","4","0","0","0","간절곶 동방 0.5마일","35|22|4","129|21|48","요트","6.04",,,,
"2011-02-20 13:20","태안","항계내","침수","기타","양호","1","0","0","0","0","대천어항 잠수기 부두","36|20|00","126|31|00","어선","7.93",,,,
"2011-02-20 11:50","부산","항계내","화재","기타","양호","1","12","0","0","0","부산 사하구 다대동 소재 다대조선소","35|05|25","129|02|59","기타","295",,,,
"2011-02-20 11:20","부산","영해","기관고장","정비불량","양호","1","2","0","0","0","Fix. 35-07.00N, 129-31.00E","35|07|00","129|31|00","어선","2.97",,,,
"2011-02-20 11:00","인천","영해","좌초","운항부주의","저시정","1","6","0","0","0","영흥도 남서방 5마일","37|09|11","126|24|24","어선","9.77",,,,
"2011-02-20 10:20","울산","영해-EEZ","표류","기타","황천4급","1","6","0","0","0","정자동방 20마일","35|35|00","129|53|00","어선","18",,,,
"2011-02-20 10:18","부산","영해","기관고장","기상악화","양호","1","6","0","0","0","목도인근 해상","35|00|27","128|59|05","낚시어선","4.99",,,,
"2011-02-20 05:20","여수","항계내","추진기장애","운항부주의","양호","1","21","0","0","0","전남 여수시 국동 국동출장소 앞 해상","34|43|23","127|42|47","낚시어선","9.77",,,,
"2011-02-20 04:40","포항","영해-EEZ","추진기장애","운항부주의","황천5급","1","5","0","0","0","후포 동방 13마일","36|39|00","129|43|00","어선","17",,,,
"2011-02-19 14:20","부산","항계내","기관고장","기타","양호","1","1","0","0","0","죽도공원 남동방 100m해상","35|10|30","129|12|80","어선","1.16",,,,
"2011-02-19 13:41","여수","항계내","좌초","운항부주의","양호","1","0","0","0","0","전남 여수시 돌산읍 우두리 돌산 제2대교 건설공사 인근 해상","34|43|60","127|45|38","어선","2.97",,,,
"2011-02-19 10:40","부산","항계내","기관고장","기타","양호","1","2","0","0","0","송정팔각정 동방 500m 해상","35|12|00","129|12|70","어선","1.12",,,,
"2011-02-18 16:11","통영","영해-EEZ","표류","정비불량","양호","1","9","0","0","0","통영 욕지도 인근 갈도 남서방 14마일 해상","34|22|00","128|01|00","어선","96.4",,,,
"2011-02-18 08:50","서귀포","영해-EEZ","충돌","운항부주의","풍랑주의보","1","6","0","0","0","서귀포 성산 남동방 43마일 해상","33|04|00","127|40|00","어선","9.77",,,,
"2011-02-17 13:15","포항","항계내","침수","운항부주의","양호","1","4","0","0","0","울진군 죽변면 죽변항 방파제 앞 해상","37|03|00","129|25|00","어선","7.93",,,,
"2011-02-17 11:35","태안","영해","표류","관리소홀","양호","1","0","0","0","0","충남 태안군 남면 거아도 옆 삼도","36|34|6","126|11|23","어선","1.87",,,,
"2011-02-16 03:00","포항","항계내","침수","기타","양호","1","0","0","0","0","구룡포항 풋살구장 앞 물양장","35|59|00","129|33|00","어선","57",,,,
"2011-02-15 15:27","포항","영해-EEZ","기관고장","기타","풍랑주의보","1","9","0","0","0","양포 동방 112마일(91-3해구)","35|51|00","131|51|00","어선","44",,,,
"2011-02-15 03:27","울산","영해-EEZ","침수","정비불량","풍랑경보","1","7","0","0","0","대변 동방 82마일","35|08|00","135|50|00","어선","77",,,,
"2011-02-15 01:17","통영","항계내","화재","관리소홀","양호","1","0","0","0","0","창원시 마산합포구 진전면 창포선착장","35|05|14","128|28|06","어선","1",,,,
"2011-02-14 16:15","부산","영해","표류","기상악화","풍랑주의보","1","3","0","0","0","명지인근 해상","34|57|43","129|15|18","어선","1.49",,,,
"2011-02-14 12:40","여수","항계내","화재","기타","양호","1","0","0","0","0","전남 여수시 국동 호남유압 앞 안벽","34|43|30","127|43|10","어선","82",,,,
"2011-02-14 11:15","울산","항계내","기타","운항부주의","풍랑주의보","2","25","0","0","0","울산 본항 M-7 묘지","35|27|90","129|23|6","기타","1515","유조선","1115",,
"2011-02-14 09:38","부산","영해","표류","기상악화","풍랑주의보","1","1","0","0","0","명지 김양식장 인근 해상","34|57|43","129|15|18","기타","1.49",,,,
